	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000029063.16	3222.99561902215	0.0487119150347181	0.142448998421193	0.341960389856071	0.732380701506229	0.999963202828308
ENSMUSG00000085063.1	2.75124270466119	0.268403617229371	0.856192625254394	0.313485084211771	0.753912151098304	0.999963202828308
ENSMUSG00000042202.15	836.648785323679	0.031710945107864	0.13198017206703	0.240270524058408	0.810120544175251	0.999963202828308
ENSMUSG00000086682.1	158.499460246891	0.125653688291656	0.23515098296375	0.534353234283635	0.593097167887304	0.999963202828308
ENSMUSG00000073682.3	5.40875561556706	-0.865689013761547	0.826739435759151	-1.04711227784439	0.295047797261805	0.999963202828308
ENSMUSG00000029062.14	740.35770827067	-0.116856438498711	0.160861226498673	-0.726442543316521	0.467567518539963	0.999963202828308
ENSMUSG00000029061.2	471.830264345243	-0.167786994726048	0.185913569353313	-0.90249999131146	0.366791326048541	0.999963202828308
ENSMUSG00000029060.17	1001.46956379229	0.0336532418915391	0.178452319160695	0.188583942477288	0.850418919033531	0.999963202828308
ENSMUSG00000074738.2	90.1782389135406	0.0530939744947645	0.243800161251153	0.217776617629343	0.827603163748139	0.999963202828308
ENSMUSG00000064916.1	3.31427759476119	-0.113307818697754	0.759532396490472	-0.149181021403839	0.881410795134314	0.999963202828308
ENSMUSG00000029038.9	930.696457192457	-0.0917105572235228	0.142144044733984	-0.645194509521342	0.518801143792442	0.999963202828308
ENSMUSG00000096221.3	266.259686036883	-0.0437523052066565	0.154574245132384	-0.283050421298743	0.777138186078591	0.999963202828308
ENSMUSG00000084845.9	31.6888137105798	0.0740550174176145	0.345026940457609	0.214635463884053	0.830051542071738	0.999963202828308
ENSMUSG00000029036.18	1023.30031832842	0.221965655055677	0.227847404699939	0.974185575420498	0.329964405444399	0.999963202828308
ENSMUSG00000054514.3	12.7132645858358	0.165995993649516	0.4280166616427	0.387826008951226	0.698144796699136	0.999963202828308
ENSMUSG00000042116.3	606.759665388127	0.227454954472518	0.14462929643688	1.57267552339774	0.115793970215943	0.999963202828308
ENSMUSG00000073680.2	33.5397070867976	0.0745618809615619	0.345240076052652	0.215971105713089	0.829010270354284	0.999963202828308
ENSMUSG00000029066.12	605.384621183484	0.00100708406743976	0.187454360920976	0.00537242271927891	0.995713447478599	0.999963202828308
ENSMUSG00000029068.16	3311.18023907816	-0.00378956671828614	0.205794952689204	-0.0184142840665739	0.985308357337777	0.999963202828308
ENSMUSG00000065990.12	869.613245231831	0.139964452570899	0.157819883155678	0.886861970572074	0.375153218415251	0.999963202828308
ENSMUSG00000073679.2	67.8997876403322	-0.103788068906904	0.295112677833387	-0.351689631461717	0.72507103732603	0.999963202828308
ENSMUSG00000029070.9	1874.36181249393	-0.271524493564167	0.242501564649753	-1.11968140888629	0.262849550181352	0.999963202828308
ENSMUSG00000029071.16	1266.00477108797	-0.0548161961967654	0.197380561544784	-0.27771831110293	0.781228603109585	0.999963202828308
ENSMUSG00000029072.3	84.8359799864715	-0.0320823202352002	0.23308400033261	-0.137642739052954	0.890522776102777	0.999963202828308
ENSMUSG00000029073.9	201.847762231031	0.101533612255006	0.141081972707694	0.719678143892788	0.471723186134769	0.999963202828308
ENSMUSG00000029034.9	461.462269472429	-0.12354048209474	0.142500403242127	-0.866948298278343	0.385970338457879	0.999963202828308
ENSMUSG00000051557.15	278.935355635544	-0.00944004475372092	0.154574922437559	-0.0610709978362386	0.951302666398011	0.999963202828308
ENSMUSG00000029033.16	757.379228128221	-0.00568977122782414	0.160417597272997	-0.0354684979986414	0.971706165517992	0.999963202828308
ENSMUSG00000023286.16	376.287543747535	-0.0524237096799976	0.113643068666996	-0.461301426430262	0.644582361701769	0.999963202828308
ENSMUSG00000023571.4	558.37456749342	0.280889977012401	0.202318404848627	1.38835602832358	0.165028659014594	0.999963202828308
ENSMUSG00000050796.4	132.436365908212	-0.110917523253361	0.187433955347271	-0.591768567482113	0.554005574190299	0.999963202828308
ENSMUSG00000029076.14	3528.29732987617	-0.0553922768268289	0.120447141241773	-0.4598886802605	0.645596125693783	0.999963202828308
ENSMUSG00000029075.6	19.224759345046	-0.00603981079588066	0.411826841859289	-0.0146658988244004	0.988298725227663	0.999963202828308
ENSMUSG00000103183.1	99.8168821275829	0.270105990859546	0.19181510423197	1.40815809026643	0.159084263050894	0.999963202828308
ENSMUSG00000041954.18	74.6720056380908	-0.148578058468229	0.284902198483495	-0.521505482439568	0.602014687388558	0.999963202828308
ENSMUSG00000087381.8	57.5364026786734	0.113832340652645	0.261932994475486	0.434585726325128	0.663863157491641	0.999963202828308
ENSMUSG00000059939.13	137.433393159219	-0.295790977390212	0.179474869355755	-1.64809133697652	0.0993339297441743	0.999963202828308
ENSMUSG00000110404.1	2.73300144272162	-0.444134394469117	0.949614439354022	-0.467699706389511	0.639999351097187	0.999963202828308
ENSMUSG00000041936.18	2341.73471291695	0.127409317391861	0.169765451754453	0.750502037223357	0.452952397283034	0.999963202828308
ENSMUSG00000035692.7	227.715107631489	1.31476004921187	0.75564619299523	1.73991487206522	0.0818739668610503	0.999963202828308
ENSMUSG00000078349.3	205.850772956869	0.757663087976352	0.381830385905835	1.98429228249845	0.0472232660269156	0.999963202828308
ENSMUSG00000078486.3	401.91681154782	0.464461602174476	0.288704740172719	1.60877719533323	0.107665069090638	0.999963202828308
ENSMUSG00000098954.1	11.7184085428398	-0.0644981328477496	0.453862051978911	-0.142109551936601	0.886993473398869	0.999963202828308
ENSMUSG00000078485.3	794.444386581501	-0.073562574191171	0.186350920741459	-0.394752941914522	0.693025227120739	0.999963202828308
ENSMUSG00000095567.8	793.451889438879	-0.146583722312832	0.171708617660908	-0.853677143929416	0.393283901572814	0.999963202828308
ENSMUSG00000096351.2	138.11008644533	-0.303287185808767	0.191467946638949	-1.58401022799224	0.113191391583259	0.999963202828308
ENSMUSG00000062353.6	1576.75724421646	-0.182609687535458	0.173626125308265	-1.05174084378859	0.292918466416242	0.999963202828308
ENSMUSG00000106588.1	57.0024319050144	-0.128762152063047	0.239559822321402	-0.537494771933396	0.59092589525288	0.999963202828308
ENSMUSG00000105534.1	18.7055708649049	0.223069207576585	0.366538853556551	0.608582706613855	0.542801069963548	0.999963202828308
ENSMUSG00000040274.11	1620.95463655205	-0.0890200062440405	0.1556306647743	-0.571995283661736	0.567325169856348	0.999963202828308
ENSMUSG00000105656.1	5.87169015653606	-0.146955417595673	0.606308237465306	-0.24237740560812	0.808487740210171	0.999963202828308
ENSMUSG00000058503.11	500.767728307133	-0.123311980304603	0.113929501400718	-1.08235337457403	0.279095537638791	0.999963202828308
ENSMUSG00000008307.11	103.263512890978	-0.0042059333765256	0.174323587767238	-0.0241271616216475	0.980751177784708	0.999963202828308
ENSMUSG00000104891.1	25.4549375921356	-0.132156276305632	0.315563429143343	-0.418794651409371	0.675366214100649	0.999963202828308
ENSMUSG00000040302.17	165.893722738267	-0.113533535829159	0.162714420885854	-0.697747226158918	0.485335288103714	0.999963202828308
ENSMUSG00000105130.1	6.89267453633756	0.303620753902918	0.586489452315962	0.517691755075839	0.60467335171625	0.999963202828308
ENSMUSG00000104950.1	116.327407911027	0.152406849358591	0.162421853517136	0.938339552580662	0.348069939515818	0.999963202828308
ENSMUSG00000005907.14	655.387045413546	0.100372473387456	0.164646193512901	0.60962522877634	0.542110095401693	0.999963202828308
ENSMUSG00000007415.15	1259.67609228902	0.0545661069350037	0.154518103570117	0.353137306724986	0.723985505588742	0.999963202828308
ENSMUSG00000105950.1	78.574178806982	0.310005342127584	0.198102090668758	1.56487668091266	0.117611827414479	0.999963202828308
ENSMUSG00000040351.11	1600.40790416261	0.00345754899763475	0.120530795906878	0.0286860214571723	0.977115005042128	0.999963202828308
ENSMUSG00000000600.15	1642.07115498794	-0.0784422773984956	0.105528498874411	-0.743327899431694	0.457283184367884	0.999963202828308
ENSMUSG00000040367.2	3.65523058953278	-0.619501896515185	0.809379803749666	-0.765403205819046	0.444031484587507	0.999963202828308
ENSMUSG00000104699.1	122.242331829372	-0.312554851623644	0.250967166570619	-1.24540136422864	0.212984252090501	0.999963202828308
ENSMUSG00000040429.6	63.7338002112768	0.240655198573893	0.217826307211182	1.10480318770946	0.269244878966908	0.999963202828308
ENSMUSG00000105893.1	59.7035056844471	-0.344846260807273	0.310641657018209	-1.11010952013773	0.266951835338994	0.999963202828308
ENSMUSG00000106535.1	45.8751668678065	0.358474650940526	0.28707872079996	1.24869809208296	0.211775518969402	0.999963202828308
ENSMUSG00000040407.18	3415.96691531656	0.0516918549848661	0.109819634532857	0.470697750950906	0.637856590717082	0.999963202828308
ENSMUSG00000001467.5	856.374195030854	0.00140691951133926	0.368897723852962	0.00381384709193826	0.996956997665044	0.999963202828308
ENSMUSG00000053178.5	24.2918718381284	-0.10883432609114	0.322686615497874	-0.337275613130773	0.735909141700917	0.999963202828308
ENSMUSG00000044674.6	1272.94699513664	-0.205018066454206	0.233478743950565	-0.878101633515792	0.379888566586895	0.999963202828308
ENSMUSG00000106212.1	21.3379604695799	0.0829630679617551	0.396109229892599	0.209444925038101	0.834100925254208	0.999963202828308
ENSMUSG00000105062.1	17.9262371461014	-0.172304449563116	0.388898195949796	-0.443057981131285	0.657723796848566	0.999963202828308
ENSMUSG00000106472.1	35.8837528463052	0.252289647771117	0.310977952620237	0.811278245436296	0.417205900173256	0.999963202828308
ENSMUSG00000106272.1	3.22755993633872	0.779670851637247	0.869337628164734	0.896856211416061	0.369795648553463	0.999963202828308
ENSMUSG00000105400.1	3.22755993633872	0.779670851637247	0.869337628164734	0.896856211416061	0.369795648553463	0.999963202828308
ENSMUSG00000106054.1	15.1130370070033	-0.0373337184723698	0.43267259423798	-0.0862863027831048	0.93123882666031	0.999963202828308
ENSMUSG00000105287.1	21.7151575759958	-0.298448487743819	0.322186407459848	-0.926322404774362	0.35427845582176	0.999963202828308
ENSMUSG00000105864.1	59.3458532242995	0.0821260959074649	0.217590527518492	0.377434150484723	0.705850991903599	0.999963202828308
ENSMUSG00000106202.1	43.3845087203642	0.157820259458616	0.295164495805874	0.534685782677644	0.592867154275946	0.999963202828308
ENSMUSG00000104867.1	27.1334623580266	-0.319909292106963	0.40847104058218	-0.783187203800317	0.433517188102673	0.999963202828308
ENSMUSG00000028926.15	1520.53970856545	0.0530090098201555	0.181170587311538	0.292591698281586	0.769834260023559	0.999963202828308
ENSMUSG00000046798.14	384.813112136684	0.144870732879605	0.155308699113836	0.932792134028624	0.350927303333374	0.999963202828308
ENSMUSG00000040464.15	261.32507009997	0.118854976351033	0.171610387186153	0.692586144113212	0.488569308183402	0.999963202828308
ENSMUSG00000073234.4	5.02866142850251	-0.20003636007888	0.650578695554349	-0.307474501464319	0.758482228506522	0.999963202828308
ENSMUSG00000040473.15	52.2327342679793	-0.239289410376994	0.237008461310408	-1.00962391407452	0.31267550785625	0.999963202828308
ENSMUSG00000015653.13	175.905520572834	-0.309965214445867	0.302949302257659	-1.02315870060081	0.306232816239273	0.999963202828308
ENSMUSG00000015652.9	12.1039056603741	-0.949852387437422	0.474976264704657	-1.99978916426076	0.0455230351475205	0.999963202828308
ENSMUSG00000100801.1	10902.9890884708	-0.0401272269966398	0.217277036107875	-0.184682319473086	0.853478214635018	0.999963202828308
ENSMUSG00000104663.1	7.34066045236528	0.0308332055326706	0.618748705539151	0.0498315475356088	0.960256626606441	0.999963202828308
ENSMUSG00000064851.1	118.103048749751	0.0686755678980168	0.225965147153932	0.303921063770218	0.761188029820256	0.999963202828308
ENSMUSG00000095159.2	340.642702210313	0.0106164959139453	0.218449737877681	0.0485992614003038	0.961238658588416	0.999963202828308
ENSMUSG00000040514.6	2.48549997837498	1.23008562176943	1.01320404027754	1.21405518816574	0.22472665045838	0.999963202828308
ENSMUSG00000081226.1	6.71171993112157	-0.400986672390248	0.6072937420183	-0.660284545428701	0.509071245833065	0.999963202828308
ENSMUSG00000012428.9	2483.68720028529	-0.224935182198429	0.211948739484005	-1.06127162042124	0.288566479140719	0.999963202828308
ENSMUSG00000086528.1	2.50681178018139	-0.0705758618864473	0.995385502297257	-0.0709030438192688	0.943474920857461	0.999963202828308
ENSMUSG00000003161.15	1320.43273577782	-0.100497562597691	0.187877239428957	-0.534910790168878	0.592711546631668	0.999963202828308
ENSMUSG00000094226.3	3.36037136996749	-0.601119537420222	0.919323745573851	-0.65387143573127	0.513194638206676	0.999963202828308
ENSMUSG00000106265.1	8.14230550565842	0.105444170057171	0.546089760978978	0.193089447178319	0.846888917072818	0.999963202828308
ENSMUSG00000040537.17	672.371586335925	0.197632976190585	0.325591923352845	0.606995941899974	0.543853605260163	0.999963202828308
ENSMUSG00000002297.16	142.700409291756	-0.394696985135123	0.2148572141682	-1.83701993281052	0.0662069528475601	0.999963202828308
ENSMUSG00000054099.11	275.693519700183	-0.00766741977946864	0.165096879931994	-0.0464419423469843	0.96295800740108	0.999963202828308
ENSMUSG00000105740.1	4.59062155450787	1.08043663565291	0.768955549475589	1.40507034039841	0.160000362719507	0.999963202828308
ENSMUSG00000040570.14	109.629652093117	-0.133157775279699	0.316470453626878	-0.420758948437866	0.673931111035494	0.999963202828308
ENSMUSG00000105392.1	7.36534544181546	0.20470952362929	0.57290918191119	0.35731583659803	0.720855375602924	0.999963202828308
ENSMUSG00000104535.1	54.7276635916154	-0.111452233744283	0.276779639950389	-0.402674971917229	0.687187348243816	0.999963202828308
ENSMUSG00000040584.8	841.928348159852	0.0463068207743885	0.196483968341119	0.235677348973299	0.813683047737276	0.999963202828308
ENSMUSG00000097279.1	27.2216204009368	0.185430906836299	0.337943361540072	0.548704096423895	0.583208534499846	0.999963202828308
ENSMUSG00000105870.1	2.11245314485365	0.156567905823873	0.976074034212751	0.160405768759285	0.87256144564885	0.999963202828308
ENSMUSG00000028970.9	670.604301029726	-0.211598467471922	0.144784903320794	-1.46146775401778	0.143887118626132	0.999963202828308
ENSMUSG00000106664.1	25.2175054001568	-0.373028936021867	0.322539689630735	-1.15653653802711	0.247461763263881	0.999963202828308
ENSMUSG00000042476.12	236.78496482553	0.110022605293038	0.171445034186154	0.641736903114828	0.521044024023888	0.999963202828308
ENSMUSG00000078183.3	16.5656645454685	0.196773696883287	0.356404225986318	0.552108203371417	0.580874221861973	0.999963202828308
ENSMUSG00000003623.4	1028.38340799335	0.0509883029402303	0.174724345324235	0.291821399276738	0.770423182790092	0.999963202828308
ENSMUSG00000079659.5	493.43623815823	-0.0211390674523793	0.135085259101271	-0.156486855731104	0.875649279213334	0.999963202828308
ENSMUSG00000042508.16	1062.93398830296	-0.0207043200185174	0.0911156149120532	-0.227231304299506	0.820243886975641	0.999963202828308
ENSMUSG00000080875.4	513.645384880816	0.129647147144038	0.177226664051879	0.731532965638212	0.464453676437798	0.999963202828308
ENSMUSG00000056004.16	376.286638533623	0.373036533109647	0.666301615711974	0.559861366554005	0.575574002074284	0.999963202828308
ENSMUSG00000003974.6	23.7266979449811	-0.34925975381836	0.545022896187183	-0.640816663413	0.521641805254414	0.999963202828308
ENSMUSG00000100895.1	2.11097225916038	-0.0274100666938452	1.24962340242542	-0.0219346617874189	0.982500075312646	0.999963202828308
ENSMUSG00000073226.9	2.90840795154721	0.496521931938608	1.06367111532919	0.466800240020566	0.64064280411653	0.999963202828308
ENSMUSG00000105705.1	5.62391731982688	0.103957001979845	0.724618748044467	0.143464411127085	0.88592341626643	0.999963202828308
ENSMUSG00000105549.1	2.77166401207915	-0.272400376948265	0.92656317761883	-0.293990073778137	0.76876548836728	0.999963202828308
ENSMUSG00000106410.1	2.10320061534511	-0.154960260689941	0.975257795228027	-0.158891588919533	0.873754287578818	0.999963202828308
ENSMUSG00000105171.1	2.67347780465192	0.224743691453961	0.956520385127206	0.23495964638963	0.814240054000128	0.999963202828308
ENSMUSG00000105155.1	2.39047524714218	1.22658778054896	1.26430744466247	0.97016575021151	0.331963879696508	0.999963202828308
ENSMUSG00000105854.1	11.249988056403	-0.245969765124901	0.496261222830687	-0.495645748265164	0.620144369783743	0.999963202828308
ENSMUSG00000104632.1	12.1963701620639	-0.933871997738059	0.595767506925156	-1.56751079386305	0.116995345233306	0.999963202828308
ENSMUSG00000040254.11	583.873447042433	0.0257616809140327	0.439389601478971	0.058630611255523	0.953246328358288	0.999963202828308
ENSMUSG00000096810.1	6.37975799764925	0.0375908776938605	0.592143739208202	0.0634826904429083	0.949382142464792	0.999963202828308
ENSMUSG00000062038.5	385.973994130753	0.337973928962787	0.279606508059332	1.20874843475056	0.226759507595461	0.999963202828308
ENSMUSG00000028883.17	33.066965737141	-0.903887181694461	0.492151945098214	-1.83660186797409	0.0662686913679944	0.999963202828308
ENSMUSG00000105366.1	2.3450348948846	-1.95978631664472	1.25560275097121	-1.56083308604479	0.118563138697505	0.999963202828308
ENSMUSG00000105833.1	3.88276747884772	0.367692111319953	0.990687239201698	0.371148528789209	0.710526907452024	0.999963202828308
ENSMUSG00000105528.1	7.0851738145298	-0.187613801793436	0.626913437722053	-0.299265880270724	0.76473718587859	0.999963202828308
ENSMUSG00000106310.1	2.88081265441289	0.0070234451143359	1.05653634833345	0.00664761333144334	0.994696011021236	0.999963202828308
ENSMUSG00000063531.7	113.103950629832	-0.00550568777747275	0.26388718939017	-0.0208637933133325	0.983354309083241	0.999963202828308
ENSMUSG00000097976.1	18.6350933743558	0.436904658187202	0.571650649051963	0.764286122847537	0.444696753289691	0.999963202828308
ENSMUSG00000106491.1	23.2906138615519	0.210970677223855	0.496745270491117	0.424705960492134	0.671051038151085	0.999963202828308
ENSMUSG00000105485.1	15.6521860718478	0.332673674486479	0.485374261360121	0.685396200355282	0.493093941087183	0.999963202828308
ENSMUSG00000104625.1	8.19612326004437	0.150389906950768	0.596646746004455	0.252058538754931	0.800995816714762	0.999963202828308
ENSMUSG00000106048.1	14.5671995226708	0.432730943216665	0.544084078358081	0.795338368515664	0.42641670033517	0.999963202828308
ENSMUSG00000106411.1	8.86560924301973	0.161755340708141	0.533757137276125	0.303050450123463	0.761851414558214	0.999963202828308
ENSMUSG00000098233.1	33.2903367047242	0.495315075595166	0.523132929360808	0.946824502522464	0.343728213917075	0.999963202828308
ENSMUSG00000105571.1	7.43320147317275	0.0897910939302376	0.555122764623682	0.161749976135652	0.871502747426143	0.999963202828308
ENSMUSG00000104672.1	2.2833033186734	1.47498778500699	1.63227047156583	0.90364177426554	0.366185382733538	0.999963202828308
ENSMUSG00000061601.15	892.231929383762	0.413931459599267	0.441883804826679	0.936742770560745	0.34889088981041	0.999963202828308
ENSMUSG00000104886.1	25.5357285223874	-0.324719859986767	0.312280413410039	-1.03983421963898	0.298416927864229	0.999963202828308
ENSMUSG00000105526.1	43.2264731168165	-0.303344559950407	0.356402164807754	-0.851129959084376	0.394697164880821	0.999963202828308
ENSMUSG00000106177.1	3.97764807350923	1.18251102423748	0.849843607913621	1.39144545328824	0.164090389496665	0.999963202828308
ENSMUSG00000040118.15	1647.24396793259	0.071912478300459	0.267668183847329	0.268662779665573	0.78818919650094	0.999963202828308
ENSMUSG00000106339.1	45.6004827581534	-0.170922923326662	0.370134606631848	-0.461785848348596	0.644234900282858	0.999963202828308
ENSMUSG00000105660.1	12.7617644587153	-0.187734841406695	0.582687318761869	-0.322187964903039	0.747310301400937	0.999963202828308
ENSMUSG00000028864.7	1269.46778837347	-0.306018096686371	0.323012558211109	-0.947387613599746	0.343441300465617	0.999963202828308
ENSMUSG00000059179.6	19.2807283565873	-0.378390240967021	0.345118988946837	-1.09640516194636	0.272901505988005	0.999963202828308
ENSMUSG00000109903.1	6.81867891162224	-1.18734988801685	0.949834949752928	-1.25005916904374	0.211277933789571	0.999963202828308
ENSMUSG00000028780.13	1294.22374466234	-0.0198327675808441	0.343383677679807	-0.0577568733460229	0.953942290883503	0.999963202828308
ENSMUSG00000002944.15	20841.2091706693	0.298091760782939	0.187665591989675	1.58841989958042	0.112191420604539	0.999963202828308
ENSMUSG00000028777.8	2.71550916738047	1.77898190738987	1.01600021598819	1.75096607204909	0.0799517543756406	0.999963202828308
ENSMUSG00000104540.1	9.26685671064829	-0.371892252966852	0.568222084046346	-0.654483983302063	0.512800042778875	0.999963202828308
ENSMUSG00000057614.6	806.913927864761	-0.0220964155275726	0.210078611641107	-0.105181652501215	0.916231669140958	0.999963202828308
ENSMUSG00000106498.1	7.13587566769814	1.06783588266703	0.714958850384196	1.49356271636223	0.135289950456729	0.999963202828308
ENSMUSG00000097626.5	17.0635450778371	0.0895785708881255	0.377319252415784	0.237407898787563	0.812340362532764	0.999963202828308
ENSMUSG00000106204.1	9.06563946337617	-0.63332440002833	0.526556678972995	-1.20276586608601	0.229066937222845	0.999963202828308
ENSMUSG00000040003.18	271.37438166785	-0.103782165174978	0.175404349633589	-0.591673840425132	0.554069017156197	0.999963202828308
ENSMUSG00000073174.6	4.14592983081318	-0.00810013397245344	0.704357543497006	-0.0115000315496555	0.99082450462255	0.999963202828308
ENSMUSG00000082716.1	2.58545571409761	-2.08495315341656	1.03496752244423	-2.0145107051211	0.0439559420832141	0.999963202828308
ENSMUSG00000039987.15	630.531080515409	-0.0447796262445063	0.155651563505917	-0.287691464421454	0.773582924335267	0.999963202828308
ENSMUSG00000045435.9	202.005401156007	0.121898993471615	0.219351311718908	0.555724935111509	0.578398907827663	0.999963202828308
ENSMUSG00000101013.1	198.270772551031	-0.0252539267334818	0.156321585342163	-0.161551117065534	0.871659354441363	0.999963202828308
ENSMUSG00000039968.9	1017.05920879396	-0.0297650724352121	0.108904085623031	-0.273314561753388	0.784611422666698	0.999963202828308
ENSMUSG00000106158.1	52.0284628885936	0.10751625834049	0.22419821676257	0.479558936253055	0.631541051241855	0.999963202828308
ENSMUSG00000028771.13	975.752264906907	-0.13490338060024	0.117788087833612	-1.14530580368029	0.25208250268758	0.999963202828308
ENSMUSG00000104920.1	5.0138688409563	0.415669064582886	0.645406107403991	0.644042657505716	0.519547772808723	0.999963202828308
ENSMUSG00000105275.1	3.90879098621353	0.330668978040741	0.739285597776146	0.447281779917573	0.654671620632966	0.999963202828308
ENSMUSG00000039934.12	566.70855130285	-0.338177223384024	0.158587787230071	-2.13242916929924	0.0329715815697811	0.999963202828308
ENSMUSG00000039899.5	2686.96690781185	-0.182543812924805	0.331133053818972	-0.551270284918765	0.581448405286288	0.999963202828308
ENSMUSG00000064280.14	11.6220640940783	0.0416660053270167	0.525609001228056	0.0792718641226966	0.93681638503533	0.999963202828308
ENSMUSG00000047221.5	233.351408479333	0.114000755041894	0.172991570590322	0.658996011498561	0.509898329883335	0.999963202828308
ENSMUSG00000039883.5	387.506240454608	0.361814424473554	0.361996853962475	0.999496046755864	0.317554453179158	0.999963202828308
ENSMUSG00000106135.1	4.05481727558693	-0.211765127311236	0.810586406798959	-0.261249294998057	0.793900265729394	0.999963202828308
ENSMUSG00000106294.1	68.1957548158137	-0.0572704324840438	0.296829030031489	-0.192940806625175	0.847005326348869	0.999963202828308
ENSMUSG00000048520.16	45.4198473009957	0.370937145669233	0.329326228893663	1.12635166325913	0.260016697956478	0.999963202828308
ENSMUSG00000038525.16	319.796773226259	-0.085632951276273	0.238852122522706	-0.358518695047948	0.719955179839115	0.999963202828308
ENSMUSG00000081242.1	17.100973412127	0.199567238108313	0.374284924275038	0.533196036401574	0.59389788496208	0.999963202828308
ENSMUSG00000044968.16	465.938249139939	0.0727961603154359	0.189361886624964	0.384428786662919	0.700660667982245	0.999963202828308
ENSMUSG00000083006.1	3.18205120127062	-0.23030520863303	0.969297350165778	-0.237600163245717	0.812191223888153	0.999963202828308
ENSMUSG00000029017.13	1320.9382661432	0.226472523174763	0.179018246359973	1.26508067071201	0.205842411128006	0.999963202828308
ENSMUSG00000029014.14	393.314631289689	-0.124332054708685	0.140458680975641	-0.885185976723275	0.376056334402853	0.999963202828308
ENSMUSG00000028932.7	1075.74709799867	-0.0298558755745767	0.157526695032724	-0.189528991060053	0.849678235262723	0.999963202828308
ENSMUSG00000073152.4	11.2862716528296	-0.163097871584638	0.473739425330142	-0.344277598325234	0.730637529678882	0.999963202828308
ENSMUSG00000042453.14	567.238792319377	-0.00101465229939212	0.307005916356892	-0.00330499265757664	0.997363002185598	0.999963202828308
ENSMUSG00000105081.1	41.7791674310778	-0.00417787353510429	0.230068152120963	-0.0181592867008715	0.985511781782291	0.999963202828308
ENSMUSG00000084235.2	472.742048665275	-0.119366836609583	0.219734012250342	-0.543233318261121	0.586969169114843	0.999963202828308
ENSMUSG00000096346.1	2.2122597129423	-0.351275335233133	0.961767525901301	-0.365239338793377	0.714932755537174	0.999963202828308
ENSMUSG00000029012.11	315.074924704222	-0.0576001529440297	0.146468960301847	-0.393258427077832	0.694128620100262	0.999963202828308
ENSMUSG00000105156.1	5.70245256530907	-0.643110117954825	0.594049506662785	-1.0825867385492	0.27899189619401	0.999963202828308
ENSMUSG00000081855.4	361.947798656122	-0.17907934881574	0.237854092151332	-0.752895807660955	0.451512527587445	0.999963202828308
ENSMUSG00000106181.1	61.4958289044505	0.227924975329409	0.227145530717774	1.0034314767681	0.315652723231053	0.999963202828308
ENSMUSG00000104913.1	2543.73488974434	0.0384458794914938	0.202356494375176	0.189990835778237	0.849316311730277	0.999963202828308
ENSMUSG00000105076.1	14.0976292150351	0.247806443328074	0.484594950308354	0.511368191456373	0.609093263726467	0.999963202828308
ENSMUSG00000097207.7	52.3134104538486	0.239615446911583	0.267001286160845	0.897431807752551	0.369488546053486	0.999963202828308
ENSMUSG00000105543.1	2.26051466710632	0.58398440750235	1.11971132646875	0.521549075817666	0.60198432761311	0.999963202828308
ENSMUSG00000060879.3	2.09024776883831	0.717710051590061	1.11834993097604	0.641758032714927	0.52103030252799	0.999963202828308
ENSMUSG00000106379.1	6.66034366548295	-0.753895078122092	0.61487340717736	-1.22609803794073	0.220161784123973	0.999963202828308
ENSMUSG00000104765.1	5.06499348352342	0.333950645482267	0.787560378546022	0.424031800709426	0.671542621402497	0.999963202828308
ENSMUSG00000106269.1	4.05797957578054	-0.272106567898228	0.823893579011518	-0.330269072159408	0.741196659859551	0.999963202828308
ENSMUSG00000105042.1	20.296588114413	0.116866186034755	0.33757504801295	0.346193199771896	0.729197524921974	0.999963202828308
ENSMUSG00000073147.3	771.916968941811	0.0533225618558101	0.145826212937604	0.365658277628218	0.714620082774906	0.999963202828308
ENSMUSG00000088170.1	52.850845426252	-0.0625674186999414	0.221205533620756	-0.282847439102539	0.777293787363424	0.999963202828308
ENSMUSG00000029004.15	3781.17293409326	-0.0618341191323093	0.101948624301315	-0.606522349429206	0.544167945981245	0.999963202828308
ENSMUSG00000105565.1	10.009480566784	0.425313882425778	0.507860371588877	0.837462236116501	0.402332795471316	0.999963202828308
ENSMUSG00000062604.11	1598.05990533895	-0.0651269311133871	0.105806022827027	-0.61553141657973	0.538203828270169	0.999963202828308
ENSMUSG00000105987.4	523.834759858006	-0.393557109976418	0.260309474145447	-1.51188162193636	0.130563980136458	0.999963202828308
ENSMUSG00000057541.14	377.775292288563	0.066837469028261	0.115799569539231	0.577182361680695	0.563816270988687	0.999963202828308
ENSMUSG00000104569.1	29.8094022403533	0.210628849774084	0.300475365528541	0.700985418234152	0.483312115307377	0.999963202828308
ENSMUSG00000028999.15	572.122775727398	-0.0180329159340932	0.0995716203928273	-0.181104976126231	0.856285178802304	0.999963202828308
ENSMUSG00000086697.1	34.0687436159932	-0.056702254329599	0.268741988736331	-0.210991421907021	0.832893965014209	0.999963202828308
ENSMUSG00000028998.6	937.743710567621	0.00331779896331326	0.210129055716514	0.0157893393276811	0.987402453362198	0.999963202828308
ENSMUSG00000097180.5	17.1760667896115	-0.185510071277192	0.373132865902817	-0.497168939617098	0.619069922734529	0.999963202828308
ENSMUSG00000105866.1	48.1660322380588	-0.101479371351615	0.283222438287005	-0.358302724760741	0.720116779228281	0.999963202828308
